Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-3801.656	-3946.265	144.6087	0.8897241	0.9188479	0.3997637	5.54386
6	-3806.669	-3951.667	144.998	0.9053804	0.9188479	0.3997637	5.320831
12	-3806.009	-3949.31	143.3005	0.8306987	0.9096956	0.5695348	6.139076
18	-3809.633	-3953.741	144.1075	0.8298251	0.9096956	0.5094766	5.750423
24	-3806.158	-3949.434	143.2764	0.7905141	0.9188479	0.42086	6.303816
30	-3805.554	-3948.933	143.3792	0.8239875	0.9188479	0.42086	6.229779
36	-3805.528	-3949.47	143.9417	0.8426335	1.138787	0.3531955	5.868189
42	-3806.605	-3951.696	145.0908	0.8527071	0.8159104	0.3225227	5.44986
48	-3803.319	-3947.605	144.2857	0.808467	0.8429639	0.4688203	5.742295
54	-3801.92	-3946.364	144.4437	0.8927686	0.928009	0.4688203	5.558272
60	-3822.184	-3966.975	144.7919	0.8357021	0.8402935	0.6650242	5.286352
66	-3810	-3952.924	142.9237	0.8547901	0.8402935	0.4271409	6.500862
72	-3816.081	-3958.719	142.6373	0.7523195	0.8402935	0.4271409	6.71122
78	-3820.754	-3963.374	142.62	0.8456662	0.85346	0.3796947	6.71122
84	-3809.61	-3952.177	142.5669	0.7843946	0.85346	0.3707903	6.782681
90	-3810.652	-3955.732	145.0797	0.8979664	0.8721649	0.363145	5.348044
96	-3808.674	-3953.647	144.9725	1.037789	0.798448	0.3888709	5.348044
102	-3802.3	-3947.375	145.0747	0.8537029	1.089927	0.3888709	5.224354
108	-3798.071	-3942.382	144.3107	0.8863172	1.120814	0.3888709	5.611498
114	-3798.461	-3943.929	145.4682	0.8081156	0.7999981	0.4092477	5.178309
120	-3792.578	-3937.783	145.2047	0.8178239	0.9843881	0.4375751	5.178309
126	-3804.203	-3949.386	145.183	0.8395652	0.9843881	0.4375751	5.178309
132	-3802.778	-3947.674	144.8959	0.9537546	0.9843881	0.4375751	5.273896
138	-3805.261	-3949.755	144.4939	0.8741406	1.001167	0.5057844	5.46532
144	-3806.331	-3950.27	143.9391	0.847984	0.8429628	0.4432716	5.934818
150	-3825.353	-3970.65	145.2966	0.8710018	0.6895937	0.4129391	5.310515
156	-3805.103	-3950.34	145.2376	0.9300221	0.6895937	0.4129391	5.310515
162	-3810.946	-3955.425	144.4796	0.9288292	1.1023	0.312707	5.592989
168	-3801.468	-3947.276	145.808	0.937584	0.7346656	0.425301	4.945379
174	-3814.434	-3959.407	144.9731	0.8680853	0.958721	0.465973	5.265221
180	-3804.068	-3948.636	144.5684	0.8967486	0.7848661	0.465973	5.578644
186	-3807.395	-3952.499	145.1037	0.8459135	0.9319015	0.465973	5.220748
192	-3813.375	-3958.587	145.2123	0.8897374	0.7387475	0.3078331	5.432091
198	-3796.402	-3940.554	144.152	0.884192	0.934281	0.4574737	5.730219
204	-3804.131	-3949.712	145.5807	0.9930951	0.934281	0.626541	4.733164
210	-3798.247	-3942.994	144.7463	0.8714415	0.924663	0.4708918	5.403467
216	-3802.804	-3948.649	145.8449	1.010227	0.9309997	0.3782436	4.809108
222	-3805.714	-3951.246	145.5323	1.010227	0.9309997	0.4731377	4.885413
228	-3815.098	-3958.975	143.8776	0.8887281	0.9953702	0.5095391	5.795321
234	-3818.201	-3962.105	143.9039	0.7736154	0.8291337	0.3753804	6.073535
240	-3806.437	-3951.5	145.0631	1.064636	0.8291337	0.3753804	5.278248
246	-3810.076	-3955.722	145.6456	0.8337845	0.9746495	0.4600422	4.908008
252	-3806.472	-3950.308	143.836	0.9605678	1.067128	0.5402947	5.713434
258	-3802.174	-3946.22	144.0461	0.913611	1.190349	0.3978214	5.697892
264	-3802.35	-3947.514	145.164	1.03094	1.123	0.4614521	4.985171
270	-3809.823	-3953.993	144.1704	0.8140105	0.8703272	0.3639308	5.89341
276	-3804.376	-3949.834	145.4578	0.8651135	0.8703272	0.4429575	5.073423
282	-3801.175	-3944.835	143.6602	0.8725866	1.158385	0.5417305	5.810517
288	-3796.942	-3939.843	142.9009	0.804976	1.158385	0.3585175	6.439471
294	-3809.754	-3953.696	143.9415	0.8773671	1.013546	0.4697459	5.793207
300	-3805.645	-3948.571	142.926	0.7162816	1.013546	0.4969057	6.409031
306	-3801.935	-3945.652	143.7171	0.7860878	0.9320067	0.4240119	6.05574
312	-3805.582	-3949.939	144.3569	0.8628996	1.092337	0.4231175	5.577565
318	-3815.216	-3959.744	144.5281	0.934746	1.071404	0.4231175	5.454772
324	-3808.922	-3953.194	144.2714	0.8072064	0.9260631	0.3831626	5.787666
330	-3815.495	-3958.006	142.5114	0.7895507	0.9260631	0.367008	6.771228
336	-3812.044	-3956.644	144.6004	1.011643	0.9260631	0.367008	5.512877
342	-3809.275	-3953.844	144.5695	0.9057465	0.8523639	0.4130698	5.582622
348	-3804.761	-3948.848	144.0876	0.9251571	1.007033	0.4101973	5.749539
354	-3804.803	-3948.965	144.1614	0.9379185	0.7461828	0.4555147	5.815029
360	-3796.066	-3941.038	144.9724	0.824846	0.8902646	0.4168996	5.378405
366	-3793.671	-3940.891	147.2204	1.060826	0.839229	0.4168996	4.019166
372	-3811.421	-3959.67	148.2491	1.30752	1.084379	0.3125848	3.257024
378	-3806.904	-3954.174	147.2702	1.320542	1.026731	0.3492677	3.805332
384	-3797.806	-3945.915	148.1088	1.292291	0.7428416	0.4974815	3.355407
390	-3806.425	-3953.205	146.7797	1.112069	0.8014926	0.4974815	4.185004
396	-3815.543	-3962.462	146.9186	1.039975	1.015862	0.4037574	4.110635
402	-3814.918	-3961.351	146.4332	1.034431	0.739519	0.5201682	4.446449
408	-3808.78	-3954.643	145.8631	1.049007	0.739519	0.5201682	4.758084
414	-3809.195	-3954.245	145.0496	0.9601745	1.016971	0.516216	5.092797
420	-3809.606	-3955.095	145.4894	0.9544422	0.8466061	0.4349267	5.029139
426	-3806.968	-3952.687	145.7188	0.9449473	0.6681291	0.4349267	5.029139
432	-3808.36	-3952.086	143.7256	0.7689508	0.8656307	0.4064333	6.117591
438	-3802.836	-3947.311	144.475	0.8642395	0.860183	0.4064333	5.659364
